ifim_site_name,ifim_da_sqmi,metric,flow of IFIM_pctChg_10to50% withdrawals,pctchg 20% withdrawal,pctchg  30% withdrawal,pctchg 40 % withdrawal,pctchg 50% withdrawal,pctchg 10% withdrawal,s_adminid,s_ftype,X,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM.study.HUC8,River.name.or.region,IFIM.site.name.s.,Drainage.area.mi2,MAF,s_name,nt_numblost_10pct,nt_numblost_20pct,nt_numblost_30pct,nt_numblost_40pct,nt_numblost_50pct,nt_pctlost_10pct,nt_pctlost_20pct,nt_pctlost_30pct,nt_pctlost_40pct,nt_pctlost_50pct,flow
Craig,312.9,nh_yoy,Oct,1.90872033,2.9632565,3.414392733,3.170173739,0.899281245,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.375177311,0.794589863,1.270080596,1.818994364,2.468221554,Oct
Craig,312.9,smb_spawn,Oct,9.330302316,14.86688082,21.18370648,26.76940532,4.407640445,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.375177311,0.794589863,1.270080596,1.818994364,2.468221554,Oct
Craig,312.9,rb_spawn,Oct,2.802907589,5.078798325,13.17361738,33.62876762,1.344207983,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.375177311,0.794589863,1.270080596,1.818994364,2.468221554,Oct
Dunlap,164.5,bj_juv,Oct,-11.63002637,-18.09469133,-24.78196283,-37.7676658,-4.546400334,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,bj_adult,Oct,-31.01213898,-44.73391082,-57.96832833,-69.39762717,-16.01335911,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,csr_adult,Oct,-36.50328591,-53.91424743,-71.11491099,-81.72908824,-17.96197282,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,chub_spp._spawn,Oct,-13.96191745,-25.61792269,-38.08473253,-53.80739371,-6.663986954,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,ff_juv,Oct,-7.798766261,-12.48439451,-17.43653766,-24.19891802,-3.691528624,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,nh_spawn,Oct,-26.17348791,-38.94991253,-53.24831968,-66.36589633,-12.9545649,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,rfs_yoy,Oct,-10.80124945,-16.87421374,-23.2459588,-30.91996469,-5.22074031,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,rfs_adult,Oct,-21.98969637,-33.96865066,-46.1107092,-59.0839088,-10.88742738,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,ff_adult,Oct,-27.41320571,-42.96112449,-60.0282516,-72.5871633,-13.36533634,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,nh_adult,Oct,-25.18461642,-37.83727352,-50.51256146,-62.60591365,-12.83049644,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,smb_yoy,Oct,-3.503835476,-6.755840117,-10.26075601,-14.67674428,-1.611228809,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,smb_juv,Oct,-10.85822207,-17.71515827,-24.80596325,-33.39762716,-5.258330571,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,smb_adult,Oct,-17.65541269,-27.02297802,-36.22284014,-45.40903889,-8.737287433,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,rb_yoy,Oct,8.45474918,11.25194168,15.77393801,17.65269646,4.160629829,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,rb_juv,Oct,4.169220427,6.77292859,9.724418901,13.53693873,2.107514055,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,rb_adult,Oct,3.11698648,4.531908492,4.999686668,4.333189723,1.696318512,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,rbs_spawn,Oct,13.70870627,22.73080933,23.71220074,30.97633393,5.7603384,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,nh_yoy,Oct,-1.380348328,-3.952049979,-5.880481553,-10.5574247,-0.474544231,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,smb_spawn,Oct,3.280429286,3.585035312,3.610067352,1.674256265,1.515634593,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Dunlap,164.5,rb_spawn,Oct,3.121638404,7.495485076,11.2391755,15.35075875,1.299609508,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.385526478,0.816508413,1.305115432,1.86917084,2.536306789,Oct
Front Royal,1548.7,smb_sub_adult,Oct,-0.301876287,-1.548811562,-8.08990499,-15.41224153,0.415353885,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.656968204,1.391396172,2.22402193,3.185217826,4.322071276,Oct
Front Royal,1548.7,smb_adult,Oct,-5.732390151,-10.8389508,-14.93377786,-21.91037547,-1.985152248,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.656968204,1.391396172,2.22402193,3.185217826,4.322071276,Oct
Front Royal,1548.7,rbs_juv,Oct,18.28985305,30.33468569,47.26159619,61.54483381,8.483750064,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.656968204,1.391396172,2.22402193,3.185217826,4.322071276,Oct
Front Royal,1548.7,rbs_adult,Oct,7.471970936,8.005913908,5.166307892,2.681086832,3.422922248,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.656968204,1.391396172,2.22402193,3.185217826,4.322071276,Oct
Front Royal,1548.7,c_ssp.,Oct,-2.243665575,-7.936389074,-15.48386605,-16.00918339,0.804565424,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.656968204,1.391396172,2.22402193,3.185217826,4.322071276,Oct
Front Royal,1548.7,mm,Oct,-9.365320984,-19.14471312,-26.4777707,-30.74712172,-3.622423557,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.656968204,1.391396172,2.22402193,3.185217826,4.322071276,Oct
Front Royal,1548.7,rc,Oct,1.669711184,0.729730797,-0.883071199,-3.850214569,0.806992621,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.656968204,1.391396172,2.22402193,3.185217826,4.322071276,Oct
Laurel Hill,654.1,riffle,Oct,-8.191117249,-14.57656588,-21.26559493,-31.77298496,-3.496503216,380645,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0091,12,0.5099,0.4609,2.1151,11.951,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.222848027,0.471970925,0.754403174,1.080447277,1.466075602,0.87554827,1.854327963,2.963976858,4.244972497,5.760068761,Oct
Laurel Hill,654.1,fast_gen,Oct,-11.43845938,-13.8959671,-26.71692766,-35.0169387,-3.197824271,380645,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0091,12,0.5099,0.4609,2.1151,11.951,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.222848027,0.471970925,0.754403174,1.080447277,1.466075602,0.87554827,1.854327963,2.963976858,4.244972497,5.760068761,Oct
Laurel Hill,654.1,pool_run,Oct,-12.28320222,-17.43885763,-26.17345325,-35.02902774,-4.557417891,380645,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0091,12,0.5099,0.4609,2.1151,11.951,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.222848027,0.471970925,0.754403174,1.080447277,1.466075602,0.87554827,1.854327963,2.963976858,4.244972497,5.760068761,Oct
Laurel Hill,654.1,pool_cov,Oct,-1.119756701,-3.097790889,-10.93001881,-19.32454659,0,380645,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0091,12,0.5099,0.4609,2.1151,11.951,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.222848027,0.471970925,0.754403174,1.080447277,1.466075602,0.87554827,1.854327963,2.963976858,4.244972497,5.760068761,Oct
Laurel Hill,654.1,alg_mid,Oct,11.55849499,18.36666498,30.92164544,50.48004442,5.229048616,380645,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0091,12,0.5099,0.4609,2.1151,11.951,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.222848027,0.471970925,0.754403174,1.080447277,1.466075602,0.87554827,1.854327963,2.963976858,4.244972497,5.760068761,Oct
Luray,1332.5,smb_sub_adult,Oct,-3.897148636,-7.448136013,-10.70443028,-15.81584576,-1.696326546,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.662920749,1.404003095,2.244172966,3.214077901,4.361231957,Oct
Luray,1332.5,smb_adult,Oct,7.054141014,6.201016704,7.093674967,11.54936019,3.594546978,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.662920749,1.404003095,2.244172966,3.214077901,4.361231957,Oct
Luray,1332.5,rbs_juv,Oct,18.65980635,30.46873664,41.32070137,55.30704185,8.60450589,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.662920749,1.404003095,2.244172966,3.214077901,4.361231957,Oct
Luray,1332.5,rbs_adult,Oct,8.3017709,12.84741792,16.23832206,19.28665057,3.898590449,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.662920749,1.404003095,2.244172966,3.214077901,4.361231957,Oct
Luray,1332.5,c_ssp.,Oct,4.832884034,6.614526664,8.478482453,8.54901527,2.775046958,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.662920749,1.404003095,2.244172966,3.214077901,4.361231957,Oct
Luray,1332.5,mm,Oct,0.29095173,-3.236155485,-6.7632627,-18.97475942,1.968285518,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.662920749,1.404003095,2.244172966,3.214077901,4.361231957,Oct
Luray,1332.5,rc,Oct,-0.467919054,-3.034158734,-5.821677587,-15.12880006,1.117524456,380659,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0.0001,37,0.3443,0.3256,1.4641,12.5789,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.154258331,0.326704473,0.522207785,0.747899796,1.014836787,0.662920749,1.404003095,2.244172966,3.214077901,4.361231957,Oct
Maury,668.4,bj_juv,Oct,6.626523832,9.705730525,14.53586648,21.88135311,3.248367773,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.366998911,0.777268789,1.242394414,1.779342543,2.414417385,Oct
Maury,668.4,bj_adult,Oct,-12.51869506,-20.46103922,-29.83597155,-38.2342783,-5.631734662,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.366998911,0.777268789,1.242394414,1.779342543,2.414417385,Oct
Maury,668.4,csr_adult,Oct,-4.097302608,-6.702461137,-9.65925635,-16.56247522,-2.144391619,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.366998911,0.777268789,1.242394414,1.779342543,2.414417385,Oct
Maury,668.4,chub_spp._spawn,Oct,-2.241879558,-4.249379544,-6.961309886,-11.53658813,-0.884991018,380671,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0.0001,67,0.2178,0.2058,0.8185,18.06,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.086237582,0.182642997,0.291938442,0.418110773,0.567340967,0.366998911,0.777268789,1.242394414,1.779342543,2.414417385,Oct
