s_adminid,s_ftype,,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM study HUC8,River name or region,IFIM site name(s),Drainage area mi2,MAF,s_name
399490,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.299,0.2863,0.1844,3.7115,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
399490,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.299,0.2863,0.1844,3.7115,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
399490,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.299,0.2863,0.1844,3.7115,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
399473,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0034,17,0.4449,0.4079,0.3108,2.6718,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
399473,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0034,17,0.4449,0.4079,0.3108,2.6718,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
399473,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0034,17,0.4449,0.4079,0.3108,2.6718,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
399473,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0034,17,0.4449,0.4079,0.3108,2.6718,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
399475,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.0584,15,0.2488,0.1911,0.3002,3.3391,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
399475,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.0584,15,0.2488,0.1911,0.3002,3.3391,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
399446,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,0.0001,12,0.8156,0.7971,0.6056,1.5891,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
399446,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,0.0001,12,0.8156,0.7971,0.6056,1.5891,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_sept )_ upper 80%
402837,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0.000008,12,0.8755,0.863,0.6603,2.4377,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402837,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0.000008,12,0.8755,0.863,0.6603,2.4377,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402841,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050001,0.000001,18,0.7822,0.7686,0.4996,2.3561,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402843,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050002,0.000001,22,0.719,0.7049,0.4855,1.2602,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402861,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,43,0.5879,0.5778,0.3048,2.1232,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402861,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,43,0.5879,0.5778,0.3048,2.1232,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402861,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,43,0.5879,0.5778,0.3048,2.1232,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402861,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,43,0.5879,0.5778,0.3048,2.1232,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402880,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0,46,0.3441,0.3292,0.2733,2.5285,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402880,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0,46,0.3441,0.3292,0.2733,2.5285,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402880,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0,46,0.3441,0.3292,0.2733,2.5285,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402863,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,0.00001,28,0.5348,0.5169,0.4711,3.2637,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402863,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,0.00001,28,0.5348,0.5169,0.4711,3.2637,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402872,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.6142,0.6046,0.2824,2.3259,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
402872,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.6142,0.6046,0.2824,2.3259,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_sept )_ upper 80%
407931,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0236,33,0.1547,0.1274,0.1388,3.8517,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407931,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0236,33,0.1547,0.1274,0.1388,3.8517,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407931,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0236,33,0.1547,0.1274,0.1388,3.8517,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407935,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050001,0.6923,22,0.008,-0.0416,0.0473,4.7377,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407936,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050002,0.6219,15,0.0193,-0.0562,-0.0964,4.8051,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407944,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0007,10,0.7803,0.7529,0.871,2.6558,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407944,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0007,10,0.7803,0.7529,0.871,2.6558,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407944,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0007,10,0.7803,0.7529,0.871,2.6558,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407944,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,0.0007,10,0.7803,0.7529,0.871,2.6558,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407954,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0023,26,0.3266,0.2986,0.3851,4.4188,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407954,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0023,26,0.3266,0.2986,0.3851,4.4188,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407954,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0023,26,0.3266,0.2986,0.3851,4.4188,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407958,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.0324,79,0.0581,0.0459,0.1053,5.3589,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407958,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.0324,79,0.0581,0.0459,0.1053,5.3589,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407958,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.0324,79,0.0581,0.0459,0.1053,5.3589,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407958,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.0324,79,0.0581,0.0459,0.1053,5.3589,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407960,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0071,37,0.1892,0.1661,0.3213,5.5849,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407960,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0071,37,0.1892,0.1661,0.3213,5.5849,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407967,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,43,0.6163,0.6069,0.5843,4.5403,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407967,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,43,0.6163,0.6069,0.5843,4.5403,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407981,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0926,14,0.2177,0.1525,-0.4252,7.1513,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
407981,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0926,14,0.2177,0.1525,-0.4252,7.1513,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_sept )_ upper 80%
380553,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000007,18,0.7259,0.7088,2.4004,15.7061,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380553,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000007,18,0.7259,0.7088,2.4004,15.7061,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380557,fe_quantreg,,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050001,0,32,0.6848,0.6743,2.0344,15.0031,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380559,fe_quantreg,,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050002,0.0001,36,0.3503,0.3312,1.6571,11.9975,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380571,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0072,12,0.5308,0.4839,2.8629,10.5687,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380571,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0072,12,0.5308,0.4839,2.8629,10.5687,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380571,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0072,12,0.5308,0.4839,2.8629,10.5687,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380571,fe_quantreg,,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070006,0.0072,12,0.5308,0.4839,2.8629,10.5687,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380586,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,37,0.3822,0.3646,1.6362,12.3047,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380586,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,37,0.3822,0.3646,1.6362,12.3047,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380586,fe_quantreg,,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070005,0,37,0.3822,0.3646,1.6362,12.3047,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380592,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,96,0.3301,0.323,1.1564,13.6588,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380592,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,96,0.3301,0.323,1.1564,13.6588,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380592,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,96,0.3301,0.323,1.1564,13.6588,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380592,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080106,0,96,0.3301,0.323,1.1564,13.6588,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380594,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0,41,0.3712,0.3551,1.6642,18.9021,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380594,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080207,0,41,0.3712,0.3551,1.6642,18.9021,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380598,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,68,0.3342,0.3241,1.1408,17.4195,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380598,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,68,0.3342,0.3241,1.1408,17.4195,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380598,fe_quantreg,,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,0,68,0.3342,0.3241,1.1408,17.4195,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380610,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8843,0.8823,3.3775,15.2964,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
380610,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_sept,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8843,0.8823,3.3775,15.2964,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_sept )_ upper 80%
402373,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,44,0.6801,0.6725,0.345,1.686,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402373,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,44,0.6801,0.6725,0.345,1.686,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402373,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,44,0.6801,0.6725,0.345,1.686,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402373,fe_quantreg,,active,74550_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,44,0.6801,0.6725,0.345,1.686,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402375,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,0.000008,28,0.5407,0.523,0.5942,2.6601,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
402375,fe_quantreg,,active,74551_fe_quantreg,bpj-530,full,nhdp_drainage_sqmi,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,0.000008,28,0.5407,0.523,0.5942,2.6601,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_darter = f( nhdp_drainage_sqmi )_ upper 80%
