s_adminid,s_ftype,X,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM.study.HUC8,River.name.or.region,IFIM.site.name.s.,Drainage.area.mi2,MAF,s_name,nt_numblost_10pct,nt_numblost_20pct,nt_numblost_30pct,nt_numblost_40pct,nt_numblost_50pct,nt_pctlost_10pct,nt_pctlost_20pct,nt_pctlost_30pct,nt_pctlost_40pct,nt_pctlost_50pct
399531,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070008,0,34,0.6877,0.678,0.3563,2.0722,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.037539952,0.079506047,0.127083283,0.18200717,0.24696834,0.690041352,1.461441954,2.335983828,3.345568328,4.53965335
399521,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0357,16,0.2784,0.2269,0.2064,3.1152,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.02174641,0.046056829,0.073617708,0.105434409,0.143065578,0.476396092,1.008961613,1.612734603,2.309739368,3.134121031
399521,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0357,16,0.2784,0.2269,0.2064,3.1152,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.02174641,0.046056829,0.073617708,0.105434409,0.143065578,0.49965896,1.058230154,1.691485946,2.422526107,3.2871631
399521,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0357,16,0.2784,0.2269,0.2064,3.1152,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.02174641,0.046056829,0.073617708,0.105434409,0.143065578,0.500167411,1.059307005,1.693207194,2.424991259,3.290508102
399521,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0357,16,0.2784,0.2269,0.2064,3.1152,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.02174641,0.046056829,0.073617708,0.105434409,0.143065578,0.501291511,1.061687742,1.697012589,2.4304413,3.297903347
399505,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0049,8,0.7573,0.7168,0.4409,1.4183,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.046453451,0.098383992,0.157257983,0.225223018,0.305608592,1.082818775,2.293307179,3.665645746,5.249894355,7.123662755
399505,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0049,8,0.7573,0.7168,0.4409,1.4183,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.046453451,0.098383992,0.157257983,0.225223018,0.305608592,1.090275536,2.309099888,3.690888974,5.286047406,7.172719389
399505,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0049,8,0.7573,0.7168,0.4409,1.4183,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.046453451,0.098383992,0.157257983,0.225223018,0.305608592,1.09748629,2.324371579,3.715299402,5.321007731,7.220157594
399505,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,0.0049,8,0.7573,0.7168,0.4409,1.4183,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.046453451,0.098383992,0.157257983,0.225223018,0.305608592,1.174666019,2.487830906,3.976574468,5.695202782,7.727908639
399538,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.2944,0.2816,0.1698,3.6901,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.017890216,0.037889775,0.060563405,0.086738191,0.117696391,0.371302062,0.786382452,1.256961787,1.800205761,2.442727008
399538,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.2944,0.2816,0.1698,3.6901,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.017890216,0.037889775,0.060563405,0.086738191,0.117696391,0.379675561,0.804116728,1.285308436,1.840803495,2.497814701
399538,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080201,0,57,0.2944,0.2816,0.1698,3.6901,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.017890216,0.037889775,0.060563405,0.086738191,0.117696391,0.390277888,0.826571448,1.32120029,1.892207383,2.567565431
399523,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.0843,15,0.2118,0.1512,0.2631,3.4038,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.027720352,0.058709068,0.093841178,0.134398222,0.182367023,0.521942849,1.105425311,1.76692317,2.530566404,3.433764648
399523,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.0843,15,0.2118,0.1512,0.2631,3.4038,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.027720352,0.058709068,0.093841178,0.134398222,0.182367023,0.522264892,1.106107369,1.768013378,2.532127787,3.435883312
399494,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,8.00E-04,12,0.693,0.6623,0.5484,1.7255,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.057779707,0.122371924,0.195600539,0.280136772,0.380121914,0.930176099,1.970024509,3.148907407,4.509827835,6.119455061
399494,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_03010102,8.00E-04,12,0.693,0.6623,0.5484,1.7255,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_oct )_ upper 80%,0.057779707,0.122371924,0.195600539,0.280136772,0.380121914,0.937638278,1.985828694,3.174168977,4.546007156,6.168547341
402889,fe_quantreg,NA,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050001,0,20,0.7747,0.7622,0.4703,2.1289,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.049551051,0.104944412,0.167744226,0.240241291,0.325987119,0.818444964,1.733388592,2.770666126,3.968115159,5.384396762
402908,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6255,0.6168,0.3096,2.0224,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.032619616,0.069085243,0.110426563,0.158151613,0.214598367,0.777256608,1.646155571,2.63123197,3.768419216,5.113426251
402908,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6255,0.6168,0.3096,2.0224,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.032619616,0.069085243,0.110426563,0.158151613,0.214598367,0.841150528,1.781476817,2.847530838,4.078199888,5.533772432
402908,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6255,0.6168,0.3096,2.0224,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.032619616,0.069085243,0.110426563,0.158151613,0.214598367,0.842592481,1.784530735,2.852412253,4.085190993,5.54325877
402908,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6255,0.6168,0.3096,2.0224,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.032619616,0.069085243,0.110426563,0.158151613,0.214598367,0.845787534,1.791297554,2.863228406,4.100681759,5.56427843
402890,fe_quantreg,NA,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050002,0.0102,10,0.5824,0.5302,0.6147,0.809,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.064765109,0.137166341,0.219248088,0.314004511,0.426077572,1.066244116,2.258203628,3.609535869,5.169534454,7.014621164
402919,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0,41,0.6395,0.6302,0.2735,2.3561,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.028816101,0.061029761,0.097550597,0.139710808,0.189575754,0.582967997,1.234670772,1.973510441,2.826438243,3.835237717
402919,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,0,41,0.6395,0.6302,0.2735,2.3561,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.028816101,0.061029761,0.097550597,0.139710808,0.189575754,0.58315053,1.235057359,1.974128365,2.827323227,3.836438566
402928,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0012,49,0.2015,0.1845,0.1758,2.7134,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.018522379,0.039228636,0.062703455,0.089803145,0.121855274,0.477208566,1.010682356,1.615485056,2.313678535,3.139466147
402928,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0012,49,0.2015,0.1845,0.1758,2.7134,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.018522379,0.039228636,0.062703455,0.089803145,0.121855274,0.491129595,1.040165772,1.662611651,2.381172685,3.231050002
402928,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,0.0012,49,0.2015,0.1845,0.1758,2.7134,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.018522379,0.039228636,0.062703455,0.089803145,0.121855274,0.509016815,1.078049201,1.723164913,2.467896348,3.348726681
402910,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,2.00E-06,28,0.5879,0.5721,0.4811,3.2053,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.050688944,0.107354363,0.171596316,0.245758208,0.333473109,0.757369751,1.604037099,2.563909372,3.672000589,4.982594327
402910,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,2.00E-06,28,0.5879,0.5721,0.4811,3.2053,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.050688944,0.107354363,0.171596316,0.245758208,0.333473109,0.758048026,1.60547362,2.566205522,3.675289108,4.987056569
402885,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0,13,0.915,0.9073,0.7254,2.1672,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.076428518,0.161868332,0.258732004,0.370552907,0.502808965,0.943405068,1.998042208,3.193691183,4.573966628,6.20648598
402885,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0,13,0.915,0.9073,0.7254,2.1672,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_oct )_ upper 80%,0.076428518,0.161868332,0.258732004,0.370552907,0.502808965,0.951081886,2.014300978,3.219679368,4.611186599,6.256990334
407988,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.023,32,0.1606,0.1326,0.1307,3.8409,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.013770619,0.029164862,0.046617415,0.066764909,0.090594336,0.29241576,0.619308768,0.989909494,1.417736635,1.923748743
407988,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.023,32,0.1606,0.1326,0.1307,3.8409,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.013770619,0.029164862,0.046617415,0.066764909,0.090594336,0.29758442,0.630255498,1.007406861,1.442796156,1.957752394
407988,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.023,32,0.1606,0.1326,0.1307,3.8409,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.013770619,0.029164862,0.046617415,0.066764909,0.090594336,0.304058559,0.643967109,1.02932364,1.474185107,2.000344546
407992,fe_quantreg,NA,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050001,0.6365,13,0.021,-0.068,-0.0627,5.6732,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,-0.006606104,-0.013991101,-0.022363519,-0.032028767,-0.043460328,-0.128277109,-0.271678715,-0.434254049,-0.621933497,-0.843911171
407994,fe_quantreg,NA,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050002,0.5126,15,0.0337,-0.0406,-0.1216,4.9204,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,-0.012811839,-0.027134256,-0.043371673,-0.062116396,-0.084286697,-0.330299879,-0.699543728,-1.118157878,-1.60141245,-2.172981293
408001,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,5.00E-04,10,0.7931,0.7673,0.7998,2.6692,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.08426734,0.178470212,0.28526862,0.408558334,0.554379115,1.069572505,2.265252838,3.620803399,5.185671677,7.036518012
408001,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,5.00E-04,10,0.7931,0.7673,0.7998,2.6692,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.08426734,0.178470212,0.28526862,0.408558334,0.554379115,1.076847329,2.280660224,3.645430722,5.220942637,7.084377722
408001,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,5.00E-04,10,0.7931,0.7673,0.7998,2.6692,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.08426734,0.178470212,0.28526862,0.408558334,0.554379115,1.083880983,2.295556835,3.669241619,5.255044321,7.130650824
408001,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,5.00E-04,10,0.7931,0.7673,0.7998,2.6692,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.08426734,0.178470212,0.28526862,0.408558334,0.554379115,1.159093443,2.45484967,3.923856922,5.619701338,7.625459564
408010,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0176,24,0.2302,0.1953,0.3095,4.7303,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.03260908,0.069062929,0.110390895,0.158100531,0.214529052,0.463540644,0.981734996,1.5692153,2.247411538,3.049547436
408010,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0176,24,0.2302,0.1953,0.3095,4.7303,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.03260908,0.069062929,0.110390895,0.158100531,0.214529052,0.466496155,0.987994488,1.579220535,2.261740917,3.068991191
408010,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0176,24,0.2302,0.1953,0.3095,4.7303,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.03260908,0.069062929,0.110390895,0.158100531,0.214529052,0.470098795,0.995624537,1.591416484,2.27920781,3.092692289
408014,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.0336,78,0.0581,0.0457,0.1171,5.3196,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.012337716,0.02613011,0.041766636,0.059817681,0.081167535,0.200874275,0.42543261,0.680015852,0.973910637,1.32151439
408014,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.0336,78,0.0581,0.0457,0.1171,5.3196,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.012337716,0.02613011,0.041766636,0.059817681,0.081167535,0.204896631,0.433951578,0.693632658,0.993412465,1.347976721
408014,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.0336,78,0.0581,0.0457,0.1171,5.3196,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.012337716,0.02613011,0.041766636,0.059817681,0.081167535,0.204982081,0.434132552,0.693921929,0.993826756,1.348538878
408014,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.0336,78,0.0581,0.0457,0.1171,5.3196,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.012337716,0.02613011,0.041766636,0.059817681,0.081167535,0.205170633,0.434531886,0.69456023,0.994740922,1.349779325
408016,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0129,37,0.1641,0.1402,0.2828,5.6454,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.029795954,0.063104996,0.100867674,0.144461486,0.196022023,0.387191869,0.820035553,1.310753249,1.877245254,2.547263087
408016,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0129,37,0.1641,0.1402,0.2828,5.6454,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.029795954,0.063104996,0.100867674,0.144461486,0.196022023,0.387369064,0.820410835,1.311353104,1.87810436,2.548428821
408023,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.6381,0.629,0.5572,4.6243,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.058706879,0.124335587,0.198739279,0.284632038,0.386221609,0.593323956,1.256603708,2.008568271,2.876647652,3.90336764
408023,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,42,0.6381,0.629,0.5572,4.6243,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,0.058706879,0.124335587,0.198739279,0.284632038,0.386221609,0.593513033,1.257004154,2.009208348,2.877564363,3.904611539
408037,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0937,14,0.2164,0.1511,-0.4824,7.3472,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,-0.050825913,-0.107644449,-0.172059993,-0.246422281,-0.3343742,-1.494476001,-3.16515803,-5.059221099,-7.245756445,-9.831878859
408037,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0937,14,0.2164,0.1511,-0.4824,7.3472,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_oct )_ upper 80%,-0.050825913,-0.107644449,-0.172059993,-0.246422281,-0.3343742,-1.475608035,-3.125197473,-4.995347734,-7.154277769,-9.707750031
380629,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0,17,0.8371,0.8262,3.0839,13.4429,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.324921294,0.688152398,1.09994986,1.575335141,2.13759659,0.840223958,1.77951443,2.844394138,4.073707544,5.527676701
380629,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_oct,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0,17,0.8371,0.8262,3.0839,13.4429,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_oct )_ upper 80%,0.324921294,0.688152398,1.09994986,1.575335141,2.13759659,0.84630795,1.792399745,2.864990159,4.103204921,5.567702147
